"You cannot configure a product.","Du kan ikke konfigurere et produkt.",module,Magento/AdvancedCheckout
"You removed the items.","Du har fjernet varene.",module,Magento/AdvancedCheckout
"You removed the item.","Du har fjernet varen.",module,Magento/AdvancedCheckout
"You added %1 to your shopping cart.","Du har tilføjet %1 til din indkøbskurv.",module,Magento/AdvancedCheckout
"You cannot add a product.","Du kan ikke tilføje et produkt.",module,Magento/AdvancedCheckout
"Order by SKU","Rækkefølge af SKU",module,Magento/AdvancedCheckout
"The SKU was not found in the catalog.","SKU blev ikke fundet i kataloget.",module,Magento/AdvancedCheckout
"Availability: Out of stock.","Tilgængelighed: Ikke på lager.",module,Magento/AdvancedCheckout
"We don't have as many of these as you want.","Det ønskede antal er ikke tilgængelig.",module,Magento/AdvancedCheckout
"You can't add this many to your cart.","Du kan ikke tilføje det ønskede antal til din kurv.",module,Magento/AdvancedCheckout
"You need to choose options for your item.","Der mangler at blive taget et valg eller der er foretaget et ugyldigt valg.",module,Magento/AdvancedCheckout
"We can't add the item to your cart.","Du kan ikke tilføje denne vare til din kurv.",module,Magento/AdvancedCheckout
"Please enter an actual number in the ""Qty"" field.","Angiv venligst et reelt tal i feltet ""Antal"".",module,Magento/AdvancedCheckout
"This product is assigned to another website.","Dette produkt er tildelt til en anden hjemmeside.",module,Magento/AdvancedCheckout
"You can add only enabled products.","Du kan tilføje kun aktiverede produkter.",module,Magento/AdvancedCheckout
"You cannot upload this file.","Du kan ikke overføre denne fil.",module,Magento/AdvancedCheckout
"The file is empty.","Filen er tom.",module,Magento/AdvancedCheckout
"You have not entered a product SKU. Please <a href=""%1"">click here</a> to add product(s) by SKU.","Du har ikke angivet et produkt SKU. Venligst <a href=""%1""> Klik her</a> for at tilføje produkt(er) i SKU.",module,Magento/AdvancedCheckout
"You have not entered a product SKU.","Du har ikke angivet et produkt SKU.",module,Magento/AdvancedCheckout
"We can't add a product to cart by id ""%1"".","Vi kan ikke tilføje produktet til indkøbsvognen med id ""%1"".",module,Magento/AdvancedCheckout
"Something went wrong while reordering this product.","Noget gik galt under genbestilling af dette produkt.",module,Magento/AdvancedCheckout
"We can't find this wish list.","Vi kan ikke finde denne ønskeseddel.",module,Magento/AdvancedCheckout
"You added %1 product to your shopping cart.","Du har tilføjet %1 vare til indkøbsvognen.",module,Magento/AdvancedCheckout
"You added %1 products to your shopping cart.","Du har tilføjet %1 vare til indkøbsvognen.",module,Magento/AdvancedCheckout
"%1 product requires your attention.","%1 produkt kræver opmærksomhed.",module,Magento/AdvancedCheckout
"%1 products require your attention.","%1 produkt kræver opmærksomhed.",module,Magento/AdvancedCheckout
"Yes, for Specified Customer Groups","Ja, for bestemte kundegrupper",module,Magento/AdvancedCheckout
"Yes, for Everyone","Ja, for alle",module,Magento/AdvancedCheckout
"No","Nej",module,Magento/AdvancedCheckout
"The file is corrupt.","Filen er beskadiget.",module,Magento/AdvancedCheckout
"Please upload the file in .csv format.","Upload fil i .csv-format.",module,Magento/AdvancedCheckout
"%1 item(s) need your attention.","%1 vare(r) har brug for din opmærksomhed.",module,Magento/AdvancedCheckout
"Apply Coupon Code","Anvend rabatkode",module,Magento/AdvancedCheckout
"Remove Coupon Code","Fjern rabatkode",module,Magento/AdvancedCheckout
"Remove","Fjern",module,Magento/AdvancedCheckout
"The coupon code ""%1"" is not valid.","Rabatkoden ""%1"" er ikke gyldig.",module,Magento/AdvancedCheckout
"Shopping Cart Items","Indhold af indkøbsvogn",module,Magento/AdvancedCheckout
"Qty","Antal",module,Magento/AdvancedCheckout
"Subtotal","Subtotal",module,Magento/AdvancedCheckout
"Discount","Rabat",module,Magento/AdvancedCheckout
"Row Subtotal","Række Subtotal",module,Magento/AdvancedCheckout
"Action","Handling",module,Magento/AdvancedCheckout
"No ordered items","Ingen bestilte varer",module,Magento/AdvancedCheckout
"Total %1 product(s)","Samlede %1 produkt(er)",module,Magento/AdvancedCheckout
"Subtotal:","Subtotal:",module,Magento/AdvancedCheckout
"Please select","Vælg venligst",module,Magento/AdvancedCheckout
"Move to Wish List","Flyt til ønskeseddel",module,Magento/AdvancedCheckout
"No item specified.","Ingen vare angivet.",module,Magento/AdvancedCheckout
"Are you sure you want to remove this item?","Er du sikker på at du vil fjerne dette element?",module,Magento/AdvancedCheckout
"SKU number","Varenummer",module,Magento/AdvancedCheckout
"Upload File","Upload fil",module,Magento/AdvancedCheckout
"Your csv file must include ""sku"" and ""qty"" columns.","Din CSV-fil skal indeholde kolonnerne ""sku"" og ""antal"".",module,Magento/AdvancedCheckout
"Reset","Nulstil",module,Magento/AdvancedCheckout
"SKU: ","SKU: ",module,Magento/AdvancedCheckout
"Only <span id=""%1_max_allowed"">%2</span> in stock","Kun <span id=""%1_max_allowed"">%2</span> på lager",module,Magento/AdvancedCheckout
"Item","Vare",module,Magento/AdvancedCheckout
"See price before order confirmation.","Se prisen før ordrebekræftelse.",module,Magento/AdvancedCheckout
"What's this?","Hvad er dette?",module,Magento/AdvancedCheckout
"Incl. Tax","Inkl. moms",module,Magento/AdvancedCheckout
"Excl. Tax","Ekskl. moms",module,Magento/AdvancedCheckout
"Edit item parameters","Rediger vare indstillinger",module,Magento/AdvancedCheckout
"Edit","Redigér",module,Magento/AdvancedCheckout
"Remove item","Fjern vare",module,Magento/AdvancedCheckout
"Products Requiring Attention","Produkter, der kræver opmærksomhed",module,Magento/AdvancedCheckout
"Add to Cart","Læg i kurv",module,Magento/AdvancedCheckout
"Sku","Varenummer",module,Magento/AdvancedCheckout
"File","Fil",module,Magento/AdvancedCheckout
"File extensions allowed: .csv","Filtyper der er tilladt: .csv",module,Magento/AdvancedCheckout
"Add Row","Tilføj række",module,Magento/AdvancedCheckout
"Remove Row","Fjern række",module,Magento/AdvancedCheckout
"Add Products By SKU","Tilføj produkter med SKU",module,Magento/AdvancedCheckout
"Shopping Cart Management","Indkøbsvogn styring",module,Magento/AdvancedCheckout
"View Shopping Cart","Se indkøbskurv",module,Magento/AdvancedCheckout
"View and modify Shopping Cart","Få vist og Rediger indkøbskurv",module,Magento/AdvancedCheckout
"Order by SKU Settings","Bestil efter SKU indstillinger",module,Magento/AdvancedCheckout
"Enable Order by SKU on My Account in Storefront","Aktiver SKU ordre på min konto på shoppens forside",module,Magento/AdvancedCheckout
"Customer Groups","Kundegrupper",module,Magento/AdvancedCheckout
"Apply Coupon","Anvend rabatkode",module,Magento/AdvancedCheckout
"Order by SKU Description","Rækkefølge af SKU beskrivelse",module,Magento/AdvancedCheckout
"Display a Link to Loading a Spreadsheet","Vise et Link til indlæsning af regneark",module,Magento/AdvancedCheckout
"Defines whether a link to My Account &gt; Order by SKU page will be displayed on the widget","Definerer, om et link til min konto &gt; rækkefølge af SKU side vises på widget",module,Magento/AdvancedCheckout
"Link Text","Link tekst",module,Magento/AdvancedCheckout
"The text of the link to the My Account &gt; Order by SKU page","Teksten i linket til min konto &gt; Sorter efter SKU side",module,Magento/AdvancedCheckout
"Load a list of SKUs","Indlæs en liste over SKU'er",module,Magento/AdvancedCheckout
"Order by SKU Template","Rækkefølge af SKU skabelon",module,Magento/AdvancedCheckout
"SKU not found in catalog.","SKU ikke findes i kataloget.",module,Magento/AdvancedCheckout
"This file needs to be in .csv format.","Denne fil skal være i .csv format.",module,Magento/AdvancedCheckout
"This customer couldn't be found. Verify the customer and try again.","This customer couldn't be found. Verify the customer and try again.",module,Magento/AdvancedCheckout
"This store couldn't be found. Verify the store and try again.","This store couldn't be found. Verify the store and try again.",module,Magento/AdvancedCheckout
"An error occurred. For details, see the error log.","An error occurred. For details, see the error log.",module,Magento/AdvancedCheckout
"Orders can only be completed in an active store. Verify the store and try again.","Orders can only be completed in an active store. Verify the store and try again.",module,Magento/AdvancedCheckout
"The ordered item needs to be loaded. Load the item and try again.","The ordered item needs to be loaded. Load the item and try again.",module,Magento/AdvancedCheckout
"The quote item ID needs to be received. Set the ID and try again.","The quote item ID needs to be received. Set the ID and try again.",module,Magento/AdvancedCheckout
"The quote item needs to be loaded. Load the item and try again.","The quote item needs to be loaded. Load the item and try again.",module,Magento/AdvancedCheckout
"The wish list item ID needs to be received. Set the ID and try again.","The wish list item ID needs to be received. Set the ID and try again.",module,Magento/AdvancedCheckout
"The wish list item needs to be loaded. Load the item and try again.","The wish list item needs to be loaded. Load the item and try again.",module,Magento/AdvancedCheckout
"The file is corrupt and can't be used.","The file is corrupt and can't be used.",module,Magento/AdvancedCheckout
"Please correct the data sent.","Venligst korrigere data, der sendes.",module,Magento/AdvancedPricingImportExport
"Entity type model '%1' is not found","Entity type model '%1' is not found",module,Magento/AdvancedPricingImportExport
"Entity type model must be an instance of \Magento\CatalogImportExport\Model\Export\Product\Type\AbstractType","Enhedstypemodellern skal være følgende typer\Magento\CatalogImportExport\Model\Export\Product\Type\AbstractType",module,Magento/AdvancedPricingImportExport
"There are no product types available for export","Der er ingen varetyper til eksport",module,Magento/AdvancedPricingImportExport
"%1 class doesn't implement \Magento\AdvancedRule\Model\Condition\FilterTextGeneratorInterface","%1 klasse implementerer ikke \Magento\AdvancedRule\Model\Condition\FilterTextGeneratorInterface",module,Magento/AdvancedRule
"Sales Rule","Salgs regel",module,Magento/AdvancedSalesRule
"Index sales rule","Indeks salgs regel",module,Magento/AdvancedSalesRule
"Related Search Terms","Relaterede søgninger",module,Magento/AdvancedSearch
"Add New Search Term","Tilføj nye søgninger",module,Magento/AdvancedSearch
"button_label","button_label",module,Magento/AdvancedSearch
"Missing search engine parameter.","Manglende søgemaskineparameter.",module,Magento/AdvancedSearch
"Successful! Test again?","Succes! Test igen?",module,Magento/AdvancedSearch
"Connection failed! Test again?","Tilslutning mislykkedes! Test igen?",module,Magento/AdvancedSearch
"Enable Search Recommendations","Aktiver søgemaskine anbefalinger",module,Magento/AdvancedSearch
"When you enable this option your site may slow down.","Når du aktiverer denne funktion kan det sløve dit site.",module,Magento/AdvancedSearch
"Search Recommendations Count","Søge anbefalinger antal",module,Magento/AdvancedSearch
"Show Results Count for Each Recommendation","Antal søge resultater for hver anbefaling",module,Magento/AdvancedSearch
"Enable Search Suggestions","Aktiver søgeforslag",module,Magento/AdvancedSearch
"Search Suggestions Count","Søg blandt forslag antal",module,Magento/AdvancedSearch
"Show Results Count for Each Suggestion","Vis resultater tæller for hvert forslag",module,Magento/AdvancedSearch
"Related search terms","Relaterede søgeord",module,Magento/AdvancedSearch
"Did you mean","Mente du",module,Magento/AdvancedSearch
"ID","ID",module,Magento/AdvancedSearch
"Search Query","Søgning",module,Magento/AdvancedSearch
"Store","Butik",module,Magento/AdvancedSearch
"Results","Resultater",module,Magento/AdvancedSearch
"Uses","Anvendelser",module,Magento/AdvancedSearch
"Redirect URL","Omdirigere URL",module,Magento/AdvancedSearch
"Suggested Term","Foreslået søgning",module,Magento/AdvancedSearch
"Yes","Ja",module,Magento/AdvancedSearch
"No","Nej",module,Magento/AdvancedSearch
"Action","Handling",module,Magento/AdvancedSearch
"Edit","Redigér",module,Magento/AdvancedSearch
"Synonym","Synonym",module,Magento/AdvancedSearch
"RPC call failed, connection timed out after %time_out.","RPC kald fejlede, forbindelsen fik timeout efter %time_out.",module,Magento/Amqp
"Message has been rejected: %1","Beskeden er blevet afvist: %1",module,Magento/Amqp
"Error while checking if topic is synchronous","Fejl under kontrol, hvis emne er ens",module,Magento/Amqp
"Subscription status","Abonnementsstatus",module,Magento/Analytics
"Sorry, there has been an error processing your request. Please try again later.","Desværre, der er sket en fejl under behandling af din anmodning. Prøv igen senere.",module,Magento/Analytics
"Time value has an unsupported format","Tidsværdi har en ikke-understøttet format",module,Magento/Analytics
"Cron settings can't be saved","Cron indstillinger kan ikke gemmes",module,Magento/Analytics
"There was an error save new configuration value.","Der opstod en fejl da ny konfigurationsværdien skulle gemmes.",module,Magento/Analytics
"Please select a vertical.","Vælg venligst en lodret.",module,Magento/Analytics
"--Please Select--","--Vælg--",module,Magento/Analytics
"Command was not found.","Kommandoen blev ikke fundet.",module,Magento/Analytics
"Input data must be string or convertible into string.","Input data must be string or convertible into string.",module,Magento/Analytics
"Input data must be non-empty string.","Input data must be non-empty string.",module,Magento/Analytics
"Not valid cipher method.","Not valid cipher method.",module,Magento/Analytics
"Encryption key can't be empty.","Encryption key can't be empty.",module,Magento/Analytics
"Source ""%1"" is not exist","Source ""%1"" is not exist",module,Magento/Analytics
"These arguments can't be empty ""%1""","Disse argumenter må ikke være tomme ""%1""",module,Magento/Analytics
"Cannot find predefined integration user!","Kan ikke finde foruddefinerede integrationsbruger!",module,Magento/Analytics
"File is not ready yet.","Filen er ikke klar endnu.",module,Magento/Analytics
"Your Base URL has been changed and your reports are being updated. Advanced Reporting will be available once this change has been processed. Please try again later.","Din Base URL-adresse er blevet ændret og dine rapporter opdateres. Avancerede rapporter vil være tilgængelige når denne ændring er blevet behandlet. Prøv igen senere.",module,Magento/Analytics
"Failed to synchronize data to the Magento Business Intelligence service. ","Ikke kunne synkronisere data til tjenesten Magento Business Intelligence. ",module,Magento/Analytics
"<a href=""%1"">Retry Synchronization</a>","<a href=""%1"">Retry Synchronization</a>",module,Magento/Analytics
"TestMessage","TestMessage",module,Magento/Analytics
"Apps and Games","Apps og spil",module,Magento/Analytics
"Athletic/Sporting Goods","Atletisk/sports varer",module,Magento/Analytics
"Art and Design","Kunst og design",module,Magento/Analytics
"Advanced Reporting","Avanceret rapport",module,Magento/Analytics
"Gain new insights and take command of your business' performance, using our dynamic product, order, and customer reports tailored to your customer data.","Få ny indsigt og overtage styringen over din virksomheds ydeevne, ved hjælp af vores dynamiske produkt-, ordre- og kunderapporter skræddersyet til dine kundedata.",module,Magento/Analytics
"Go to Advanced Reporting","Gå til avanceret rapportering",module,Magento/Analytics
"Analytics","Analytics",module,Magento/Analytics
"API","API",module,Magento/Analytics
"Configuration","Konfiguration",module,Magento/Analytics
"Business Intelligence","Business Intelligence",module,Magento/Analytics
"BI Essentials","BI Essentials",module,Magento/Analytics
"This service provides a dynamic suite of reports with rich insights about your business.,module,Magento/Analytics
Your reports can be accessed securely on a personalized dashboard outside of the admin panel by clicking on the,module,Magento/Analytics
""Go to Advanced Reporting"" link. </br> For more information, see our <a href=""https://magento.com/legal/terms/cloud-terms"">,module,Magento/Analytics
terms and conditions</a>.","Denne service giver en dynamisk suite af rapporter med omfattende indsigt om din virksomhed.,module,Magento/Analytics
dine rapporter kan tilgås sikkert på et personligt dashboard uden for admin panel ved at klikke på linket,module,Magento/Analytics
""Gå til avanceret rapportering"". </br> for mere information, se vores <a href=""https://magento.com/legal/terms/cloud-terms"">,module,Magento/Analytics
forretningsbetingelser</a>.",module,Magento/Analytics
"Advanced Reporting Service","Avanceret rapport service",module,Magento/Analytics
"Time of day to send data","Tidspunkt på dagen at sende data",module,Magento/Analytics
"Industry","Industri",module,Magento/Analytics
"In order to personalize your Advanced Reporting experience, please select your industry.","For at personliggøre din avancerede rapport, skal du vælge din branche.",module,Magento/Analytics
"<strong>Get more insights from Magento Business Intelligence</strong>","<strong>få mere indsigt fra Magento Business Intelligence</strong>",module,Magento/Analytics
"Magento Business Intelligence provides you with a simple and clear path to,module,Magento/Analytics
becoming more data driven.</br> Learn more about <a target=""_blank"",module,Magento/Analytics
href=""https://dashboard.rjmetrics.com/v2/magento/signup/"">Magento BI Essentials and BI Pro</a> tiers.","Magento Business Intelligence provides you with a simple and clear path to,module,Magento/Analytics
becoming more data driven.</br> Learn more about <a target=""_blank"",module,Magento/Analytics
href=""https://dashboard.rjmetrics.com/v2/magento/signup/"">Magento BI Essentials and BI Pro</a> tiers.",module,Magento/Analytics
"Auto Parts","Autodele",module,Magento/Analytics
"Baby/Children’s Apparel, Gear and Toys","Baby/børns beklædning, udstyr og legetøj",module,Magento/Analytics
"Beauty and Cosmetics","Skønhed og kosmetik",module,Magento/Analytics
"Books, Music and Magazines","Bøger, musik og magasiner",module,Magento/Analytics
"Crafts and Stationery","Håndværk og brevpapir",module,Magento/Analytics
"Consumer Electronics","Forbrugerelektronik",module,Magento/Analytics
"Deal Site","Deal Site",module,Magento/Analytics
"Fashion Apparel and Accessories","Modetøj og tilbehør",module,Magento/Analytics
"Food, Beverage and Grocery","Fødevarer, drikkevarer og dagligvarer",module,Magento/Analytics
"Home Goods and Furniture","Home Goods and Furniture",module,Magento/Analytics
"Home Improvement","Gør det selv",module,Magento/Analytics
"Jewelry and Watches","Smykker og ure",module,Magento/Analytics
"Mass Merchant","Storkøb",module,Magento/Analytics
"Office Supplies","Kontorartikler",module,Magento/Analytics
"Outdoor and Camping Gear","Udendørs og Camping udstyr",module,Magento/Analytics
"Pet Goods","Kæledyrsartikler",module,Magento/Analytics
"Pharma and Medical Devices","Pharma og medicinsk udstyr",module,Magento/Analytics
"Technology B2B","Teknologi B2B",module,Magento/Analytics
